Ship,BuildingYear,BuildingYard,Owner,Operator,Length,Breadth,Draft,GT,Mashinery,Flag,Notes
'M/F Achaeos','2006 ','Dimitrios Koutalis Shipyard, Greece ','Achaeos Ferries Maritime Co','Saronic Ferries','87,7 m','16,0 m','3,5 m','4.307','4 * Caterpillar 3521B','Greece','-'
'M/F Apollon Hellas','1990 ','"Proteus" Z. Vassiliadis Bros. Nafpigiki Ltd., Greece (#44)','Apollon Ferries Maritime','Saronic Ferries','91,8 m','14,5 m','3,5 m','1.821','2 * MAN B&W 16U28L','Greece','-'
'M/F Phivos','1980 ','Astilleros Barreras SA, Spain (#1455)','Magna Carta Ent Inc.','Saronic Ferries','99,52 m','17,01 m','4,25 m','3.437','2 * Deutz  RBV12M350','Greece','-'
'M/F Posidon Hellas','1998 ','Kanellos, Greece ','Poseidon Ferries Maritime Co.','Saronic Ferries','87,3 m','13,7 m','4,2 m','1.802','2 * Wärtsilä 12V200','Greece','-'
'M/F ???','2024 ','Cemre Shipyard, Turkey ','Scandlines','Scandlines GmbH','147,4 m','25,4 m','5,3 m','?','? + Batterypack','?','Delivery in 2024.'
'M/F Berlin','2013 / 2016','P+S Werften GmbH, Germany (#502)','Scandferries Chartering Hull No. 502 ApS','Scandlines GmbH','169,5 m','24,8 m','5,5 m','24.000 / 22.319','4 * MaK 9M32CCR + battery pack','Germany','27/11-2012: Scandlines has canceled the contracts with the German shipyard P+S.'
'M/F Copenhagen','2013 / 2016','P+S Werften GmbH, Germany (#503)','Scandlines Gedser-Rostock ApS','Scandlines GmbH','169,5 m','24,8 m','5,5 m','24.000 / 22.319','4 * MaK 9M32CCR + battery pack','Denmark','27/11-2012: Scandlines has canceled the contracts with the German shipyard P+S.'
'M/F Deutschland','1997 / 2004','Van der Giessen, Netherlands (#970)','Scandlines Deutschland GmbH','Scandlines GmbH','142,0 m','25,4 m','5,3 m','15.187','1 * Mak 9M32C + 2 * MaK 8M32 + 1 * Mak 6M32 + battery pack
','Germany','-'
'M/F Kronprins Frederik','1980 / 1998','Nakskov Skibsværft A/S, Denmark (#224)','Scandlines Deutschland GmbH','Scandlines GmbH','152,2 m','23,7 m','6,0 m / 5,1 m','10.616 / 16.071','B&W/Alpha 16U28LU (1980-2004)','Germany','-'
'M/F Prins Richard','1997 / 2004','Ørskov Staalskibsværft A/S, Frederikshavn, Denmark (#193)','Scandlines Danmark ApS','Scandlines GmbH','142,0 m','25,4 m','5,8 m','14.621 / 14.822','1 * MAN 9M32C + 3 * MaK 8M32 + battery pack (2014-)
5 * MaK 8M32 (1997-2014)','Denmark','-'
'M/F Prinsesse Benedikte','1997 / 2004','Ørskov Staalskibsværft A/S, Frederikshavn, Denmark (#194)','Scandlines Danmark ApS','Scandlines GmbH','142,0 m','25,4 m','5,8 m','14.621 / 14.822','5 * MaK 8M32 (1997-2013)','Denmark','Interior - Prinsesse Benedikte http://www.ferry-site.dk/9144421.htm'
'M/F Schleswig-Holstein','1997 / 2004','Van der Giessen, Netherlands (#969)','Scandlines Deutschland GmbH','Scandlines GmbH','142,0 m','25,4 m','5,3 m','15.187','1 * MaK 6M32 + 3 * Mak 8M32 + battery pack
','Germany','-'
'M/F Bore Bay','1997 / 2007 / 2017','Umoe Sterkoder A.S., Norway (#150)','Bore Ltd','Sea-Cargo','138,5 m','22,7 m','7,07 m / 6,5 m','10.572 / 19.094 / 10.572','1 * Wärtsilä 16V46','Finland','-'
'M/F Misana','2007 ','J.J. Sietas, Germany (#1281)','Oy Trailer-Link Ab','Sea-Cargo','163,9 m','23,4 m','6,7 m','14.100 / 14.407','2 * Wärtsilä 6L46F','Finland','-'
'M/F Misida','2007 ','J.J. Sietas, Germany (#1282)','Trailer Link AB','Sea-Cargo','163,9 m','23,4 m','6,7 m','14.100 / 15.586','2 * Wärtsilä 6L46F','Finland','-'
'M/F SC Ahtela','1991 / 1998','Fosen Mekaniske Verksted, Norway (#46)','Sea-Cargo Skips AS','Sea-Cargo','122,0 m / 139,5 m','19,0 m','6,16 m','6.620 / 7.953 / 8.610','1 * Wärtsilä 13V32D','Malta','-'
'M/F SC Astrea','1991 ','Langsten Slip & Båtbyggeri, Nor (#150)','Sea-Cargo Skips AS','Sea-Cargo','129,0 m','21,0 m','?','?9.528','1 * Wärtsila VASA 12V32E','Bahamas','-'
'M/F SC Connector','1997 ','Fosen Mek. Verksteder A/S, Norway (#61)','Sea-Cargo Skips AS','Sea-Cargo','154,5 m','22,7 m','6,95 m','12.251','1 * Wärtsilä-Vasa 16V46B','Malta','-'
'M/F Sea-Cargo Express','2012 ','Bharati Shipyard Ltd., India ','Sea-Cargo Skips AS','Sea-Cargo','119,0 m','17,97 m','?','6.693','Wärtsila','Malta','-'
'M/F Trans Carrier','1994 ','Kraljevica Shipyard, Croatia (#492)','Sea-Cargo Skips AS','Sea-Cargo','144,15 m','19,73 m','5.85 m','9.953','Wärtsilä 12V32D','Bahamas','-'
'HSC Andros Jet','1997 ','Austal Ships, Australia (#55)','Virosia Co. Ltd.','Seajets','59,9 m','17,5 m','3,25 m','2.695','2 * MTU 20V 1163 TB73L','Cyprus','-'
'M/F Aqua Blue','1975 / 1995','Kanda Zosensho K.K, Japan (#197)','Kiara Maritime Co.','Seajets','137,01 m','22,0 m','5,58 m','12.891','2 * Pielstick 16PC2-5V400','Greece','-'
'M/F Aqua Jewel','2003 / 2005','Nafpigiki Hellas, Greece (#533)','Alpha Ferries NE','Seajets','96,8 m / 108,8 m','16,8 m','4,4 m','3.045 / 3.934','2 * MAN-B&W','Greece','-'
'M/F Aqua Solution','1969 / 1984 / 2008','Aalborg Værft, Denmark (#180)','Eagleshipping Ltd.','Seajets','123,45 m','19,61 m','5,25 m / 5,4 m','8.893','8 * Nohab-Polar SF112 VS-E','Cyprus','-'
'M/F Aqua Star','1975 ','Cantieri Navali di Pietra Ligure, Italy (#12)','?','Seajets','114,59 m','18,62 m','4,11 m','4.649 / 5.435','2 * Pielstick 16PC2-2V 400','Greece','-'
'HSC Caldera Vista','1991 ','Incat, Tasmania (#26)','Waves Flying Shipping Ltd.','Seajets','74,0 m','26,0 m','2,4 m','3.003','4 * Ruston 16R K270','Cyprus','Collided on the 3/2-2007, with “Alaska Rainbow” on the river of Mersey, and suffered significant damage.'
'HSC Capricorn','1999 ','Fincantieri-Cantieri Navali Italiani S.p.A., Italy (#6046)','Avid Ltd','Seajets','145,94 m','22,0 m','3,9 m','11.347','4 * M.T.U. 20V1163 + 2 * General Electric/Fiat LM2500','Cayman Islands','-'
'HSC Champion Jet 1','1997 ','Incat, Tasmania (#44)','HSJ High Speed Jet Srv Ltd.','Seajets','86,62 m','26,0 m','3,63 m','5.007','4 * Ruston 20RK270','Cyprus','-'
'HSC Champion Jet 2','1996 ','Incat, Tasmania (#42)','HSJ High Speed Jet Ltd.','Seajets','86,62 m','26,0 m','3,63 m','5.005','4 * Ruston 20RK270','Cyprus','-'
'HSC High Speed Jet','1990 ','Incat, Tasmania (#25)','Kalan Shipping Ltd.','Seajets','74,0 m','26,0 m','2,4 m','3.003','4 * Ruston 16R K´270','Greece','Has conquered Hales Trophy BLUE RIBAND of the Atlantic, from 1990 to 1998.'
'HSC HSC Cat','1990 ','Incat, Tasmania (#23)','Eagleshipping Ltd.','Seajets','74,0 m','26,0 m','3,09 m','3.012','4 * Ruston 16R K270','?','-'
'HSC Mega Jet','1995 ','Incat, Tasmania (#35)','Sea Jets High Speed Maritime Co.','Seajets','77,46 m','26,0 m','2,72 m','3.989','4 * Ruston 16K270','Greece','-'
'HSC Naxos Jet','1991 ','Incat, Tasmania (#28)','Jambo Jet Maritime Co.','Seajets','74,0 m','26,0 m','3,08 m','3.003','4 * Ruston 16RK270','Greece','-'
'HSC Paros Jet','1996 ','Industri Navali Meccaniche Affini, Italy (#4248)','Elmarchio Trading Ltd.','Seajets','103,00 m','14,50 m','2,20 m','3.560','4 * M.T.U. 20V1163TB73L','Cyprus','-'
'HSC Power Jet','1996 ','Austal Ships, Australia (#46)','Iera Maritime SA','Seajets','82,3 m','23,0 m','2,5 m','5.541 / 5.335','4 * MTU 20V 1163 TB73','Cyprus','-'
'HSC Rapidlink Jet','1996 ','Incat, Tasmania (#40)','Paracudo Shipping Ltd.','Seajets','80,61 m','26,0 m','3,14 m','4.113','4 * Ruston','Cyprus','-'
'HSC Superrunner Jet','1999 ','Fincantieri, Italy (#6004)','Sea Plan Investments Ltd.','Seajets','100,0 m','17,1 m','2,75 m','4.465 / 4.724','4 * Ruston 20RK270','Greece','-'
'M/F SuperStar','1974 / 1993','Cockerill Yards Hoboken, Belgium (#1477)','?','Seajets','118,01 m','19,21 m','4,3 m','5.052 / 4.986','2 * Pielstick 18PC2V-400','Greece','-'
'HSC Swift 1','2003 ','Incat, Tasmania (#61)','SeaJets','Seajets','97,22 m','26,17 m','4,6 n','5.936','Caterpillar 3618','United Arab Emirates','1/10-2016: Hit by a missile outside Yemen, and totally burned out.'
'HSC Tera Jet','1999 ','Fincantieri-Cantieri Navali Italiani S.p.A., Italy (#6047)','Goldenstep Shipping Ltd.','Seajets','145,94 m','22,0 m','3,9 m','11.374','4 * M.T.U. 20V1163 + 2 * General Electric/Fiat LM2500','Cyprus','-'
'HSC Worldchampion Jet','2000 / 2004 / 2005 / 2019','Austal ships, Australia (#96)','Jet Plan Shipping Co. Ltd.','Seajets','86,6 m','24,4 m','4,04 m','6.402','2 * General Electric LM 2500','Cyprus','Interior - Villum Clausen http://www.ferry-site.dk/9216250.htm'
'M/F ???','2023 ','Flensburger Schiffbau-Gesellschaft, Germany (#784)','SeaRoad','SeaRoad','210 m','29,30 m','?','43.100','2 * ?','Australia','Delivery in the 4th quarter of 2023.'
'M/F Liekut','2020 ','Flensburger Schiffbau-Gesellschaft, Germany (#781)','Sy RoRo 4 Pte Ltd.','SeaRoad','209,79 m','26,0 m','6,45 m','32.887','2 * MAN 8L48/60 CR','Malta','-'
'M/F SeaRoad Mersey II','2016 ','Flensburger Schiffbau-Gesellschaft, Germany (#768)','SeaRoad Shipping Pty. Ltd.','SeaRoad','181,52 m','26,60 m','5,90 m','25.409','?','Australia','-'
'M/F Olympus','1976 / 1998 / 2019','Kochi Heavy Industries Ltd., Japan (#873)','SeaSpeed Lines Shipping Co.','SeaSpeed ferries','130,0 m','23,51 m','5,1 m','6.972 / 12.338','2 * MAN 14V49/54A','Cyprus','-'
'M/F Clipper Point','2007 ','Astilleros de Huelva, Spain (#820)','Seatruck Shipholding I Ltd','Seatruck Ferries','142,0 m','23,0 m','5,2 m','14.759','2 * Wärtsilä 8L46D','Cyprus','Interiør - Clipper Point http://www.ferry-site.dk/9350666.htm'
'M/F Seatruck Pace','2009 ','Astilleros de Huelva, Spain (#821)','Seatruck Shipholding I Ltd','Seatruck Ferries','142,0 m','23,0 m','5,2 m','14.759','2 * Wärtsilä 8L46D','Cyprus','-'
'M/F Seatruck Performance','2012 ','Flensburger Schiffbau-Gesellschaft, Germany (#751)','Seatruck Ferries Three Ltd.','Seatruck Ferries','142,0 m','25,0 m','5,7 m','18.920 / 19.722','2 * MAN 7L48/60CR','Isle of Man','-'
'M/F Seatruck Power','2012 ','Flensburger Schiffbau-Gesellschaft, Germany (#747)','Seatruck Ferries Two Ltd.','Seatruck Ferries','142,0 m','25,0 m','5,7 m','18.920 / 19.722','2 * MAN 7L48/60CR','Isle of Man','-'
'M/F Seatruck Precision','2012 ','Flensburger Schiffbau-Gesellschaft, Germany (#752)','Seatruck Ferries Four Ltd.','Seatruck Ferries','142,0 m','25,0 m','5,7 m','18.920 / 19.722','2 * MAN 7L48/60CR','Isle of Man','-'
'M/F Seatruck Progress','2011 ','Flensburger Schiffbau-Gesellschaft, Germany (#746)','Seatruck Ferries One Ltd.','Seatruck Ferries','142,0 m','25,0 m','5,7 m','18.920 / 19.722','2 * MAN 7L48/60CR','Isle of Man','-'
'M/F Nekseløfærgen','1993 / 1993 / 2014','Assens Skibsværft, Denmark (#320)','Kalundborg Kommune','Sejerøbugtens Færger','29,7 m / 34,5 m','7,4 m','3,1 m','238 / 243','Volvo Penta (2014-)
','Denmark','-'
'M/F Sejerøfærgen','1998 ','Esbjerg Oilfield Service A/S, Denmark (#68)','Kalundborg Kommune','Sejerøbugtens Færger','48,5 m','12,2 m','2,63 m','1.433','2 * Grenaa Diesel (2014-)
','Denmark','-'
'M/F Baltic Princess','2008 ','Aker Finnyards, Finland (#1361)','Tallink Silja OY','Silja Line','212,1 m','29,0 m','6,3 m','48.915','4 * Wärtsilä 16V32','Finland','-'
'M/F Galaxy','2006 ','Aker Finnyards, Finland (#435)','Tallink Sea Line Ltd.','Silja Line','212,1 m','29,0 m','6,3 m','48.915','4 * Wärtsilä 16V32','Sweden','-'
'M/F Silja Serenade','1990 ','Masa Yard, Finland (#1301)','Tallink Silja Oy','Silja Line','203,03 m','31,5 m','7,1 m','58.376','4 * Wärtsilä-Vasa 9R46','Finland','-'
'M/F Silja Symphony','1991 ','Masa Yard, Finland (#1309)','Tallinn Swedish Line','Silja Line','203,03 m','31,5 m','7,1 m','58.377','4 * Wärtsilä-Vasa 9R46','Sweden','-'
'M/F Antonello da Messina','1989 ','Nuovi Cantieri Apuania, Italy (#1140)','Caronte & Tourist Isole Minori','Siremar','71,0 m','14,01 m','?','1.555 / 1.643','2 * GMT','Italy','-'
'M/F Eolie','2023 ','Sefine Shipyard, Turkey ','Caronte & Tourist Isole Minori','Siremar','109,98 m','19,5 m','4,8 m','8.000','2 * Wärtsilä 34DF + battery pack','Italy','Delivery in 2023.'
'HSC Isola di Stromboli','1999 ','Cantiere Navale de Poli, Italy (#168)','Caronte & Tourist Isole Minori','Siremar','95,0 m','16,8 m','2,55 m','4.460','3 * MAN','Italy','-'
'HSC Isola di Vulcano','1999 ','Rodriquez Cantieri Navali S.p.A, Pietra Ligure, Italy (#269)','Caronte & Tourist Isole Minori','Siremar','70,9 m','12,4 m','2,45 m','1.925','4 * MTU 16V4000','Italy','-'
'M/F Laurana','1992 ','Fincantieri-Cant. Nav. Italiani S.p.A., Italy ','Adriatica di Navigazione S.p.A.','Siremar','122,0 m','19,4 m','5,31 m','10.977','GMT','Italy','-'
'M/F Palladio','1989 ','Fincantieri-Cant. Nav. Italiani S.p.A., Italy ','Adriatica di Navigazione S.p.A.','Siremar','122,0 m','19,4 m','5,31 m','10,977','GMT','Italy','-'
'M/F Sansovino','1989 ','Fincantieri-Cant. Nav. Italiani S.p.A., Italy (#5865)','Caronte & Tourist Isole Minori','Siremar','122,88 m','19,4 m','5,31 m','10,977','2 * Grandi Motori Italiani A 420.6H','Italy','-'
'M/F Akranes','1997 / 2007 / 2016','Umoe Sterkoder A.S., Norway (#185)','Smyril Line Agency SP/F','Smyril Line','138,5 m','22,65 m','7,07 m','10.572 / 19.094 / 10.585','1 * Wärtsilä 16V46','Faroe Islands','-'
'M/F Eystnes','1981 ','Fosen Mek. Verksteder A/S, Norway (#28)','Sp/f Smyril Line Agency','Smyril Line','102,50 m','16,50 m','6,15 m','4.610','1 * MaK 9M453AK','Faroe Islands','-'
'M/F Hvítanes','1980 ','Fosen Mek. Verksteder A/S, Norway (#27)','Sp/f Smyril Line Agency','Smyril Line','102,20 m','16,50 m','6,06 m','4.636','1 * MaK 6m32AK','Faroe Islands','-'
'M/F Mistral','1998 ','J.J. Sietas KG, Germany (#1183)','Trailer Link AB','Smyril Line','153,45 m','20,6 m','7,0 m','10.471','1 * Wärtsilä 12V46B','Finland','-'
'M/F Mykines','1996 / 2005','Sterkoder A.S., Norway (#149)','Smyril Line Agency SP/F','Smyril Line','138,5 m','22,7 m','7,1 m','10.570 / 18.979','1 * Wärtsilä 16V46A','Faroe Islands','-'
'M/F Norröna','2003 / 2021','Flender Werft, Lübeck, Germany (#694)','Smyril Line P/f','Smyril Line','165,74 m','30,0 m','6,0 m','35.966 / ?','4 * MaK 6M43','Faroes','Interior - Norröna http://www.ferry-site.dk/9227390.htm'
'M/F SPL Princess Anastasia','1986 ','Wartsila ABO, Finland (#1290)','SPL Princess Anastasia Ltd.','ST. Peter Line','176,82 m','28,41 m','6,72 M','37.583','4 * Wärtsilä-Pielstick 12PC2-6V','Italy','-'
'M/F European Star','1981 / 2018','Harland & Wolff, Northern Ireland (#1716)','Seamed Trading Shipping Srl','Star Lines','129,62 m','20,6 m','5,01 m','12.711','2 * Pielstick Crossley 16PC2V Mk5','Panama','-'
'M/F Ionian Star','1971 / 1994','Aalborg Verft, Denmark (#190)','Almada Shipping Ltd.','Star Lines','123,44 m','19,6 m','5,17 m','5694 / 8.772 / 9.149','8 * Nohab SF 112 V','Panama','Interior - Bohus http://www.ferry-site.dk/7037806.htm'
'M/F St. Damian','1972 / 1998','Jos. L. Meyer, Germany (#565)','Tnitsea Shipping Lda.','Star Lines','108,7 m','17,2 m','4,6 m','4.299 / 6.748','2 * Deutz SBV12M350','Panama','-'
'M/F Fionia Sea','2009 ','Jinling Shipyard, China (#50404)','Snowdon Leasing Co','Wallenius Sol','187,1 m','26,5 m','6,8 m','25.609','2 * MAN 8L48/60','United Kingdom','-'
'M/F Jutlandia Sea','2008 ','Jinling Shipyard, China (#50405)','Snowdown Leasing Co Ltd','Stena Line','187,1 m','26,5 m','6,8 m','25.609','2 * MAN 8L48/60','Sweden','-'
'M/F Mecklenburg-Vorpommern','1996 / 2003','Schichau Seebecksweft Bremerhaven, Germany (#1092)','Havgalleskären Ab','Stena Line','199,95 m','28,2 m','6,95 m','36.185 / 37.987','4 * MAN B&W 6L48/60','Sweden','-'
'M/F Pol Maris','2010 ','Odense Staalskibsværft A/S, Denmark (#219)','Polish Ocean Lines','Stena Line','193,0 m','26,0 m','6,5 m','29.004','2 * MaK 9M43','Malta','-'
'M/F Pol Stella','2009 ','Odense Staalskibsværft A/S, Denmark (#217)','Polish Ocean Lines','Stena Line','193,0 m','26,0 m','6,5 m','29.004','2 * MaK 9M43','Malta','-'
'M/F Seatruck Panorama','2009 ','Astilleros de Huelva, Spain (#822)','Seatruck Panorama Ltd','Stena Line','142,0 m','23,0 m','5,2 m','14.759','2 * Wärtsilä 8L46D','Cyprus','-'
'M/F Skåne','1998 ','ASEA, Spain (#77)','Stena Rederi Ab','Stena Line','200,0 m','29,6 m','6,5 m','42.705','4 * MAN-B&W 48/60L8','Sweden','Interior - Skåne http://www.ferry-site.dk/9133915.htm'
'M/F Somerset','2000 ','Flender Werft, Germany (#676)','Shiplux XII SA','Stena Line','183,29 m','25,2 m','7,5 m','21.005','1 * Sulzer 7 RTA 52 U','Netherlands','-'
'M/F Stena ???','2022 ','CMI Jinling Weihai Shipyard, China (#W0271)','Stena RoPax Cyprus W0271 Ltd','Stena Line','239,7 m','27,8 m','6,4 m','45.000','2 * Caterpillar','Cyprus','Delivery in 2022.'
'M/F Stena ???','2022 ','CMI Jinling Weihai Shipyard, China (#W0270)','Stena RoPax Cyprus W0270 Ltd','Stena Line','239,7 m','27,8 m','6,4 m','45.000','2 * Caterpillar','Cyprus','Delivery in 2022.'
'M/F Stena Adventurer','2003 ','Hyundai Heavy Industries, Korea (#1393)','Stena RoPax Ltd','Stena Line','211,56 m','29,9 m','6,3 m','43.532','4 * MAN-B&W 9L40/54','United Kingdom','-'
'M/F Stena Baltica','2005 / 2021','Cantiere Navale 'Visentini' S.A.S. di Visentini Francesco & C., Italy (#213)','Stena RoPax Ltd.','Stena Line','186,5 m / 222,08 m','25,6 m','6,6 m','27.510 / ?','2 * MAN B&W 9 L 48/60B ','Bahamas','-'
'M/F Stena Britannica','2010 ','Wadan Yards MTW GmbH, Germany (#164)','Stena RoPax Ltd','Stena Line','240,0 m','32,0 m','6,4 m','64.039','2 * MAN 6L48/60CR + 2 * MAN 8L48/60CR','United Kingdom','-'
'HSC Stena Carisma','1997 ','Westamarin + West Bygg, Norway (#238)','Stena Line Skandinavien Ab','Stena Line','89,75 m','30,47 m','3,9 m','8.631','2 * ABB GT-35','Sweden','Interior - Stena Carisma http://www.ferry-site.dk/9127760.htm'
'M/F Stena Danica','1983 / 1995 / 2003 / 2018','Chantiers de France, Dunkerque (#309)','Stena Line Scandinavia Ab','Stena Line','152,33 m / 154,9 m','28,04 m','6,32 m','28.727 / 29.289','4 * Sulzer 12ZV40','Sweden','Interior - Stena Danica http://www.ferry-site.dk/7907245.htm'
'M/F Stena Edda','2020 ','CMI Jinling Weihai Shipyard, China (#W0264)','Stena RoRo','Stena Line','214,5 m','27,8 m','6,4 m','41.671','2 * Caterpillar MaK 12VM43C','Cyprus','-'
'M/F Stena Embla','2020 ','CMI Jinling Weihai Shipyard, China (#W0266)','Stena RoRo Ab','Stena Line','214,5 m','27,8 m','6,4 m','40.500','2 * Caterpillar MaK 12VM43C','Cyprus','-'
'M/F Stena Estrid','2019 ','CMI Jinling Weihai Shipyard, China (#W0263)','Jiafu International Ship Lease','Stena Line','214,5 m','27,8 m','6,4 m','41.671','2 * Caterpillar MaK 12VM43C','Cyprus','-'
'M/F Stena Europe','1981 / 1982 / 2002','Götaverken, Sweden (#908)','Stena RoPax Ltd','Stena Line','149,05 m','26,55 m','6,12 m','24.828','4 * Wärtsilä 12V32A','United Kingdom','-'
'M/F Stena Flavia','2008 ','C.N. "Visentini" di Visentini Francesco & C, Italy (#219)','Stena RoRo Navigation Ltd.','Stena Line','186,42 m','25,6 m','6,85 m','26.904','2 * MAN 9L48/60B','Denmark','-'
'M/F Stena Forerunner','2003 ','Dalian Shipyard, China (#RO123-3)','Stena RoRo Navigation Ltd','Stena Line','195,3 m','25,6 m','6,6 m','24.688','4 * Sulzer 8ZAL40S','Netherlands','-'
'M/F Stena Foreteller','2002 ','Dalian Shipyard, China (#RO123-1)','Stena Rederi A/S','Stena Line','195,3 m','25,6 m','6,6 m','24.485 / 24.688','4 * Sulzer 8ZAL40S','Denmark','-'
'M/F Stena Germanica','2001 / 2007 / 2010','Puerto Real shipyard, Spain (#81)','Stena Line Scandinavia Ab','Stena Line','188,3 m / 241,0 m','28,7 m','6,0 m','33.769 / 51.837','4 * Sulzer 8ZAL40S','Sweden','Interior - Stena Germanica http://www.ferry-site.dk/9145176.htm'
'M/F Stena Gothica','1982 / 1991 / 2001','Nuovi Cantieri Apuania S.P.A, Marina De Carrara (#2120)','Stena Rederi A/S','Stena Line','150,41 m / 171,05 m','20,25 m','5,66 m','11.160 / 13.294','2 * MVM TBD511V12 (1982-1993)','Denmark','Rebuild to carferry in 1991.'
'M/F Stena Hibernia','1996 ','Miho Shipyard, Japan (#1460)','Stena Line Ltd','Stena Line','142,5 m','23,47 m','5,41 m','13.017','2 * Sulzer 8ZAL4OS','United Kingdom','-'
'M/F Stena Hollandica','2010 ','Wadan Yards MTW GmbH, Germany (#159)','Stena North Sea Ltd','Stena Line','240,0 m','32,0 m','6,4 m','64.039','2 * MAN 6L48/60CR + 2 * MAN 8L48/60CR','Netherlands','-'
'M/F Stena Horizon','2006 ','Cantiere Navale 'Visentini' S.A.S. di Visentini Francesco & C., Italy (#214)','Visentini Giovanni Transporti','Stena Line','186,5 m','25,6 m','6,6 m','27.522','2 * MAN B&W 9L48/60B','Italy','-'
'M/F Stena Jutlandica','1996 ','Van der Giessen-de Noord, Netherlands (#967)','Stena Nordica Ab','Stena Line','182,35 m','28,43 m','6,0 m','29.691','4 * MAN-B&W 9L48/54','Sweden','-'
'M/F Stena Livia','2008 ','C.N. "Visentini" di Visentini Francesco & C, Italy (#220)','Stena RoRo Navigation Ltd.','Stena Line','186,0 m','25,6 m','6,85 m','26.904','2 * MAN 9L48/60B','Cyprus','-'
'M/F Stena Nautica','1986 / 2002','Nakskov Skibsværft A/S, Denmark (#234)','Stena Rederi Ab','Stena Line','134,02 m / 135,47 m','24,62 m','5,65 m','11.763 / 19.504','2 * Burmeister & Wain 8L45GB','Sweden','-'
'M/F Stena Nordica','2000 ','Mitsubishi Heavy Industries, Shimonoseki, Japan (#1068)','Stena Nordica AB','Stena Line','169,8 m','24,0 m','6,0 m','24.206','2 * Wärtsilä 18V38 + 2 * Wärtsilä 12V38','Bahamas','Interior - Stena Nordica http://www.ferry-site.dk/9215505.htm'
'M/F Stena Scandica','2005 / 2021','Cantiere Navale 'Visentini' S.A.S. di Visentini Francesco & C., Italy (#212)','Stena RoRax Ltd.','Stena Line','186,5 m / 222,08 m','25,6 m','6,6 m','27.510 / 35.456','2 * MAN B&W 9L 48/60B','Denmark','-'
'M/F Stena Scandinavica','2003 / 2007 / 2011','Hyundai Heavy Industries, Korea (#1392)','Juteskaren Ab','Stena Line','211,56 m / 241,06 m / 243,3 m','29,9 m','6,3 m','43.487 / 55.050 / 57.639','4 * MAN-B&W 9L40/54','Sweden','-'
'M/F Stena Scotia','1996 ','Miho Shipyard, Japan (#1459)','Stena RoPax Ltd','Stena Line','142,5 m','23,47 m','5,41 m','13.017','2 * Sulzer 8ZAV40S','Isle of Man','Can take 122 trailers on a trip.'
'M/F Stena Spirit','1988 / 1999 / 2011','Stocznia, Poland (#B494/2)','Stena Bermuda Line Ltd','Stena Line','175,37 m','29,04 m / 31,0 m','6,7 m / 6,8 m','38.772 / 39.193','4 * Zgoda-Sulzer 16ZV49/48','Bahamas','-'
'M/F Stena Superfast VII','2001 / 2011','Howaldtswerke-Deutsche Weft AG, Kiel, Germany (#357)','FPG Shipholding Bermuda 1 Co','Stena Line','203,3 m','25,0 m','6,58 m','30.285','4 * Wärtsilä NSD 12 ZA V40S','United Kingdom','-'
'M/F Stena Superfast VIII','2001 / 2011','Howaldtswerke-Deutsche Weft AG, Kiel, Germany (#358)','FPG Shipholding Bermuda 2 Co','Stena Line','203,3 m','25,0 m','6,58 m','30.285','4 * Wärtsilä NSD 12 ZA V40S','United Kingdom','-'
'M/F Stena Transit','2011 ','Samsung Yard, South Korea (#1808)','Stena North Sea Ltd.','Stena Line','212,0 m','26,7 m','6,3 m','33.690','2 * MAN 9L 48/60 B','Netherlands','-'
'M/F Stena Transporter','2011 ','Samsung Yard, South Korea (#1807)','Stena North Sea Ltd.','Stena Line','212,0 m','26,7 m','6,3 m','33.690','2 * MAN 9L 48/60 B','Netherlands','-'
'M/F Stena Vinga','2005 / 2010','Merwede Shipyard, Netherlands (#702)','Stena RoRo Navigation Ltd.','Stena Line','124,9 m / 129,9 m','23,4 m','5,3 m / 5,6 m','12.504 / 14.551','2 * MaK 9M32','Sweden','Interior - Hammerodde http://www.ferry-site.dk/9323699.htm'
'M/F Stena Vision','1987 / 1999 / 2010','Stocznia, Poland (#B494/1)','Stena Vision Cyprus Ltd.','Stena Line','175,37 m','29,04 m / 30,8 m','6,7 m / 6,75 m','38.772 / 39.178 / 39.191','4 * Zgoda-Sulzer 16ZV49/48','Cyprus','-'
'M/F Urd','1981 / 1991 / 2001','Nuovi Cantieri Apuania S.P.A, Marina De Carrara (#2119)','Stena Rederi A/S','Stena Line','150,81 m / 171,05 m','20,22 m','6,01 m','5.072 / 11.030 / 13.144','2 * Mannheim (1981-1998)','Denmark','Rebuild to carferry in 1991.'
'M/F Sam','1975 ','Blaalid Slip &Mek. Verksted, Raudeberg, Norway (#29)','Føroya Landstyri','Strandfaraskip Landsins','33,16 m','9,41 m','2,81 m','217','2 * Grenaa 6F24 (From 1981)','Faroe Islands','-'
'M/F Smyril','2005 ','IZAR, San Fernando, Spain (#399)','Føroya Landstyri','Strandfaraskip Landsins','135,0 m','22,7 m','5,6 m','12.320 / 12.670','4 * MAN B&W 7L32/40','Faroe Islands','Interior - Smyril http://www.ferry-site.dk/9275218.htm'
'M/F Teistin','2001 ','P/F Skipasmidjan a Skala, Faroe Islands (#55)','Føroya Landsstyri','Strandfaraskip Landsins','45,0 m','12,5 m','3,1 m','1.260','3 * Deutz MWM TDN616V12','Faroe Islands','-'
